case,query,kind,tables,selectivity,complexity,method,declared_safe,equivalent,symmetric_difference_count,policy_violation_count,error
9,fz009,aggregate,lineitem+orders+products,0.1,4,unsafe_late_aggregate,0,0,9,6,
9,fz009,aggregate,lineitem+orders+products,0.1,4,mut_no_mask,0,1,0,0,
9,fz009,aggregate,lineitem+orders+products,0.1,4,mut_drop_tenant,0,0,6,3,
9,fz009,aggregate,lineitem+orders+products,0.1,4,mut_drop_purpose,0,0,6,3,
9,fz009,aggregate,lineitem+orders+products,0.1,4,mut_drop_clearance,0,0,3,3,
9,fz009,aggregate,lineitem+orders+products,0.1,4,mut_drop_region,0,1,0,0,
9,fz009,aggregate,lineitem+orders+products,0.1,4,mut_drop_cross_guard,0,0,6,3,
9,fz009,aggregate,lineitem+orders+products,0.1,4,mut_drop_acl,0,1,0,0,
9,fz009,aggregate,lineitem+orders+products,0.1,4,mut_no_group_guard,0,1,0,0,
10,fz010,aggregate,customers+orders,0.1,2,post_join_filter,1,1,0,0,
10,fz010,aggregate,customers+orders,0.1,2,view_barrier,1,1,0,0,
10,fz010,aggregate,customers+orders,0.1,2,predicate_injection,1,1,0,0,
10,fz010,aggregate,customers+orders,0.1,2,pcqv_forced,1,1,0,0,
10,fz010,aggregate,customers+orders,0.1,2,pcqv,1,1,0,0,
10,fz010,aggregate,customers+orders,0.1,2,oracle_order,1,1,0,0,
10,fz010,aggregate,customers+orders,0.1,2,unsafe_late_aggregate,0,0,11,8,
10,fz010,aggregate,customers+orders,0.1,2,mut_no_mask,0,1,0,0,
10,fz010,aggregate,customers+orders,0.1,2,mut_drop_tenant,0,0,6,3,
10,fz010,aggregate,customers+orders,0.1,2,mut_drop_purpose,0,1,0,0,
10,fz010,aggregate,customers+orders,0.1,2,mut_drop_clearance,0,0,2,1,
10,fz010,aggregate,customers+orders,0.1,2,mut_drop_region,0,0,5,5,
10,fz010,aggregate,customers+orders,0.1,2,mut_drop_cross_guard,0,1,0,0,
10,fz010,aggregate,customers+orders,0.1,2,mut_drop_acl,0,1,0,0,
10,fz010,aggregate,customers+orders,0.1,2,mut_no_group_guard,0,1,0,0,
11,fz011,aggregate,tickets+customers+orders,0.5,4,post_join_filter,1,1,0,0,
11,fz011,aggregate,tickets+customers+orders,0.5,4,view_barrier,1,1,0,0,
11,fz011,aggregate,tickets+customers+orders,0.5,4,predicate_injection,1,1,0,0,
11,fz011,aggregate,tickets+customers+orders,0.5,4,pcqv_forced,1,1,0,0,
11,fz011,aggregate,tickets+customers+orders,0.5,4,pcqv,1,1,0,0,
11,fz011,aggregate,tickets+customers+orders,0.5,4,oracle_order,1,1,0,0,
11,fz011,aggregate,tickets+customers+orders,0.5,4,unsafe_late_aggregate,0,0,42,24,
11,fz011,aggregate,tickets+customers+orders,0.5,4,mut_no_mask,0,1,0,0,
11,fz011,aggregate,tickets+customers+orders,0.5,4,mut_drop_tenant,0,0,36,18,
11,fz011,aggregate,tickets+customers+orders,0.5,4,mut_drop_purpose,0,0,36,18,
11,fz011,aggregate,tickets+customers+orders,0.5,4,mut_drop_clearance,0,0,10,5,
11,fz011,aggregate,tickets+customers+orders,0.5,4,mut_drop_region,0,1,0,0,
11,fz011,aggregate,tickets+customers+orders,0.5,4,mut_drop_cross_guard,0,1,0,0,
11,fz011,aggregate,tickets+customers+orders,0.5,4,mut_drop_acl,0,1,0,0,
11,fz011,aggregate,tickets+customers+orders,0.5,4,mut_no_group_guard,0,1,0,0,
12,fz012,rows,customers,0.1,6,post_join_filter,1,1,0,0,
12,fz012,rows,customers,0.1,6,view_barrier,1,1,0,0,
12,fz012,rows,customers,0.1,6,predicate_injection,1,1,0,0,
12,fz012,rows,customers,0.1,6,pcqv_forced,1,1,0,0,
12,fz012,rows,customers,0.1,6,pcqv,1,1,0,0,
12,fz012,rows,customers,0.1,6,oracle_order,1,1,0,0,
12,fz012,rows,customers,0.1,6,unsafe_late_aggregate,0,1,0,0,
12,fz012,rows,customers,0.1,6,mut_no_mask,0,0,18,9,
12,fz012,rows,customers,0.1,6,mut_drop_tenant,0,0,205,188,
12,fz012,rows,customers,0.1,6,mut_drop_purpose,0,1,0,0,
12,fz012,rows,customers,0.1,6,mut_drop_clearance,0,0,3,3,
12,fz012,rows,customers,0.1,6,mut_drop_region,0,1,0,0,
12,fz012,rows,customers,0.1,6,mut_drop_cross_guard,0,1,0,0,
12,fz012,rows,customers,0.1,6,mut_drop_acl,0,0,80,80,
12,fz012,rows,customers,0.1,6,mut_no_group_guard,0,1,0,0,
13,fz013,aggregate,tickets+customers,0.05,6,post_join_filter,1,1,0,0,
13,fz013,aggregate,tickets+customers,0.05,6,view_barrier,1,1,0,0,
13,fz013,aggregate,tickets+customers,0.05,6,predicate_injection,1,1,0,0,
13,fz013,aggregate,tickets+customers,0.05,6,pcqv_forced,1,1,0,0,
13,fz013,aggregate,tickets+customers,0.05,6,pcqv,1,1,0,0,
13,fz013,aggregate,tickets+customers,0.05,6,oracle_order,1,1,0,0,
13,fz013,aggregate,tickets+customers,0.05,6,unsafe_late_aggregate,0,0,40,40,
13,fz013,aggregate,tickets+customers,0.05,6,mut_no_mask,0,1,0,0,
13,fz013,aggregate,tickets+customers,0.05,6,mut_drop_tenant,0,0,10,10,
13,fz013,aggregate,tickets+customers,0.05,6,mut_drop_purpose,0,1,0,0,
13,fz013,aggregate,tickets+customers,0.05,6,mut_drop_clearance,0,1,0,0,
13,fz013,aggregate,tickets+customers,0.05,6,mut_drop_region,0,1,0,0,
13,fz013,aggregate,tickets+customers,0.05,6,mut_drop_cross_guard,0,1,0,0,
13,fz013,aggregate,tickets+customers,0.05,6,mut_drop_acl,0,0,1,1,
13,fz013,aggregate,tickets+customers,0.05,6,mut_no_group_guard,0,0,6,6,
14,fz014,rows,orders,0.025,1,post_join_filter,1,1,0,0,
14,fz014,rows,orders,0.025,1,view_barrier,1,1,0,0,
14,fz014,rows,orders,0.025,1,predicate_injection,1,1,0,0,
14,fz014,rows,orders,0.025,1,pcqv_forced,1,1,0,0,
14,fz014,rows,orders,0.025,1,pcqv,1,1,0,0,
14,fz014,rows,orders,0.025,1,oracle_order,1,1,0,0,
14,fz014,rows,orders,0.025,1,unsafe_late_aggregate,0,1,0,0,
14,fz014,rows,orders,0.025,1,mut_no_mask,0,1,0,0,
14,fz014,rows,orders,0.025,1,mut_drop_tenant,0,0,253,196,
14,fz014,rows,orders,0.025,1,mut_drop_purpose,0,1,0,0,
14,fz014,rows,orders,0.025,1,mut_drop_clearance,0,1,0,0,
14,fz014,rows,orders,0.025,1,mut_drop_region,0,1,0,0,
14,fz014,rows,orders,0.025,1,mut_drop_cross_guard,0,1,0,0,
14,fz014,rows,orders,0.025,1,mut_drop_acl,0,1,0,0,
14,fz014,rows,orders,0.025,1,mut_no_group_guard,0,1,0,0,
15,fz015,aggregate,lineitem+products,0.25,4,post_join_filter,1,1,0,0,
15,fz015,aggregate,lineitem+products,0.25,4,view_barrier,1,1,0,0,
15,fz015,aggregate,lineitem+products,0.25,4,predicate_injection,1,1,0,0,
15,fz015,aggregate,lineitem+products,0.25,4,pcqv_forced,1,1,0,0,
15,fz015,aggregate,lineitem+products,0.25,4,pcqv,1,1,0,0,
15,fz015,aggregate,lineitem+products,0.25,4,oracle_order,1,1,0,0,
15,fz015,aggregate,lineitem+products,0.25,4,unsafe_late_aggregate,0,0,18,9,
15,fz015,aggregate,lineitem+products,0.25,4,mut_no_mask,0,1,0,0,
15,fz015,aggregate,lineitem+products,0.25,4,mut_drop_tenant,0,0,18,9,
15,fz015,aggregate,lineitem+products,0.25,4,mut_drop_purpose,0,1,0,0,
15,fz015,aggregate,lineitem+products,0.25,4,mut_drop_clearance,0,0,14,7,
15,fz015,aggregate,lineitem+products,0.25,4,mut_drop_region,0,1,0,0,
15,fz015,aggregate,lineitem+products,0.25,4,mut_drop_cross_guard,0,0,18,9,
15,fz015,aggregate,lineitem+products,0.25,4,mut_drop_acl,0,1,0,0,
15,fz015,aggregate,lineitem+products,0.25,4,mut_no_group_guard,0,1,0,0,
16,fz016,rows,lineitem,0.25,3,post_join_filter,1,1,0,0,
16,fz016,rows,lineitem,0.25,3,view_barrier,1,1,0,0,
16,fz016,rows,lineitem,0.25,3,predicate_injection,1,1,0,0,
16,fz016,rows,lineitem,0.25,3,pcqv_forced,1,1,0,0,
16,fz016,rows,lineitem,0.25,3,pcqv,1,1,0,0,
16,fz016,rows,lineitem,0.25,3,oracle_order,1,1,0,0,
16,fz016,rows,lineitem,0.25,3,unsafe_late_aggregate,0,1,0,0,
16,fz016,rows,lineitem,0.25,3,mut_no_mask,0,1,0,0,
16,fz016,rows,lineitem,0.25,3,mut_drop_tenant,0,0,286,143,
16,fz016,rows,lineitem,0.25,3,mut_drop_purpose,0,1,0,0,
16,fz016,rows,lineitem,0.25,3,mut_drop_clearance,0,1,0,0,
16,fz016,rows,lineitem,0.25,3,mut_drop_region,0,1,0,0,
16,fz016,rows,lineitem,0.25,3,mut_drop_cross_guard,0,1,0,0,
