case,query,kind,tables,selectivity,complexity,method,declared_safe,equivalent,symmetric_difference_count,policy_violation_count,error
13,fz013,aggregate,tickets+customers+orders,0.025,5,mut_drop_tenant,0,0,4,4,
13,fz013,aggregate,tickets+customers+orders,0.025,5,mut_drop_purpose,0,1,0,0,
13,fz013,aggregate,tickets+customers+orders,0.025,5,mut_drop_clearance,0,1,0,0,
13,fz013,aggregate,tickets+customers+orders,0.025,5,mut_drop_region,0,1,0,0,
13,fz013,aggregate,tickets+customers+orders,0.025,5,mut_drop_cross_guard,0,1,0,0,
13,fz013,aggregate,tickets+customers+orders,0.025,5,mut_drop_acl,0,1,0,0,
13,fz013,aggregate,tickets+customers+orders,0.025,5,mut_no_group_guard,0,1,0,0,
14,fz014,aggregate,products+lineitem+orders,0.25,6,post_join_filter,1,1,0,0,
14,fz014,aggregate,products+lineitem+orders,0.25,6,view_barrier,1,1,0,0,
14,fz014,aggregate,products+lineitem+orders,0.25,6,predicate_injection,1,1,0,0,
14,fz014,aggregate,products+lineitem+orders,0.25,6,pcqv_forced,1,1,0,0,
14,fz014,aggregate,products+lineitem+orders,0.25,6,pcqv,1,1,0,0,
14,fz014,aggregate,products+lineitem+orders,0.25,6,oracle_order,1,1,0,0,
14,fz014,aggregate,products+lineitem+orders,0.25,6,unsafe_late_aggregate,0,0,67,53,
14,fz014,aggregate,products+lineitem+orders,0.25,6,mut_no_mask,0,1,0,0,
14,fz014,aggregate,products+lineitem+orders,0.25,6,mut_drop_tenant,0,0,40,26,
14,fz014,aggregate,products+lineitem+orders,0.25,6,mut_drop_purpose,0,0,36,22,
14,fz014,aggregate,products+lineitem+orders,0.25,6,mut_drop_clearance,0,0,6,6,
14,fz014,aggregate,products+lineitem+orders,0.25,6,mut_drop_region,0,1,0,0,
14,fz014,aggregate,products+lineitem+orders,0.25,6,mut_drop_cross_guard,0,0,33,19,
14,fz014,aggregate,products+lineitem+orders,0.25,6,mut_drop_acl,0,1,0,0,
14,fz014,aggregate,products+lineitem+orders,0.25,6,mut_no_group_guard,0,0,8,8,
15,fz015,rows,customers,0.025,5,post_join_filter,1,1,0,0,
15,fz015,rows,customers,0.025,5,view_barrier,1,1,0,0,
15,fz015,rows,customers,0.025,5,predicate_injection,1,1,0,0,
15,fz015,rows,customers,0.025,5,pcqv_forced,1,1,0,0,
15,fz015,rows,customers,0.025,5,pcqv,1,1,0,0,
15,fz015,rows,customers,0.025,5,oracle_order,1,1,0,0,
15,fz015,rows,customers,0.025,5,unsafe_late_aggregate,0,1,0,0,
15,fz015,rows,customers,0.025,5,mut_no_mask,0,1,0,0,
15,fz015,rows,customers,0.025,5,mut_drop_tenant,0,0,115,115,
15,fz015,rows,customers,0.025,5,mut_drop_purpose,0,1,0,0,
15,fz015,rows,customers,0.025,5,mut_drop_clearance,0,1,0,0,
15,fz015,rows,customers,0.025,5,mut_drop_region,0,1,0,0,
15,fz015,rows,customers,0.025,5,mut_drop_cross_guard,0,1,0,0,
15,fz015,rows,customers,0.025,5,mut_drop_acl,0,0,20,20,
15,fz015,rows,customers,0.025,5,mut_no_group_guard,0,1,0,0,
16,fz016,rows,lineitem,0.25,1,post_join_filter,1,1,0,0,
16,fz016,rows,lineitem,0.25,1,view_barrier,1,1,0,0,
16,fz016,rows,lineitem,0.25,1,predicate_injection,1,1,0,0,
16,fz016,rows,lineitem,0.25,1,pcqv_forced,1,1,0,0,
16,fz016,rows,lineitem,0.25,1,pcqv,1,1,0,0,
16,fz016,rows,lineitem,0.25,1,oracle_order,1,1,0,0,
16,fz016,rows,lineitem,0.25,1,unsafe_late_aggregate,0,1,0,0,
16,fz016,rows,lineitem,0.25,1,mut_no_mask,0,1,0,0,
16,fz016,rows,lineitem,0.25,1,mut_drop_tenant,0,0,300,150,
16,fz016,rows,lineitem,0.25,1,mut_drop_purpose,0,1,0,0,
16,fz016,rows,lineitem,0.25,1,mut_drop_clearance,0,1,0,0,
16,fz016,rows,lineitem,0.25,1,mut_drop_region,0,1,0,0,
16,fz016,rows,lineitem,0.25,1,mut_drop_cross_guard,0,1,0,0,
16,fz016,rows,lineitem,0.25,1,mut_drop_acl,0,1,0,0,
16,fz016,rows,lineitem,0.25,1,mut_no_group_guard,0,1,0,0,
17,fz017,aggregate,customers+tickets,0.05,1,post_join_filter,1,1,0,0,
17,fz017,aggregate,customers+tickets,0.05,1,view_barrier,1,1,0,0,
17,fz017,aggregate,customers+tickets,0.05,1,predicate_injection,1,1,0,0,
17,fz017,aggregate,customers+tickets,0.05,1,pcqv_forced,1,1,0,0,
17,fz017,aggregate,customers+tickets,0.05,1,pcqv,1,1,0,0,
17,fz017,aggregate,customers+tickets,0.05,1,oracle_order,1,1,0,0,
17,fz017,aggregate,customers+tickets,0.05,1,unsafe_late_aggregate,0,0,9,5,
17,fz017,aggregate,customers+tickets,0.05,1,mut_no_mask,0,1,0,0,
17,fz017,aggregate,customers+tickets,0.05,1,mut_drop_tenant,0,0,9,5,
17,fz017,aggregate,customers+tickets,0.05,1,mut_drop_purpose,0,1,0,0,
17,fz017,aggregate,customers+tickets,0.05,1,mut_drop_clearance,0,1,0,0,
17,fz017,aggregate,customers+tickets,0.05,1,mut_drop_region,0,1,0,0,
17,fz017,aggregate,customers+tickets,0.05,1,mut_drop_cross_guard,0,1,0,0,
17,fz017,aggregate,customers+tickets,0.05,1,mut_drop_acl,0,1,0,0,
17,fz017,aggregate,customers+tickets,0.05,1,mut_no_group_guard,0,1,0,0,
18,fz018,rows,tickets+customers,0.25,2,post_join_filter,1,1,0,0,
18,fz018,rows,tickets+customers,0.25,2,view_barrier,1,1,0,0,
18,fz018,rows,tickets+customers,0.25,2,predicate_injection,1,1,0,0,
18,fz018,rows,tickets+customers,0.25,2,pcqv_forced,1,1,0,0,
18,fz018,rows,tickets+customers,0.25,2,pcqv,1,1,0,0,
18,fz018,rows,tickets+customers,0.25,2,oracle_order,1,1,0,0,
18,fz018,rows,tickets+customers,0.25,2,unsafe_late_aggregate,0,1,0,0,
18,fz018,rows,tickets+customers,0.25,2,mut_no_mask,0,0,400,200,
18,fz018,rows,tickets+customers,0.25,2,mut_drop_tenant,0,0,292,146,
18,fz018,rows,tickets+customers,0.25,2,mut_drop_purpose,0,1,0,0,
18,fz018,rows,tickets+customers,0.25,2,mut_drop_clearance,0,0,8,4,
18,fz018,rows,tickets+customers,0.25,2,mut_drop_region,0,0,210,105,
18,fz018,rows,tickets+customers,0.25,2,mut_drop_cross_guard,0,1,0,0,
18,fz018,rows,tickets+customers,0.25,2,mut_drop_acl,0,1,0,0,
18,fz018,rows,tickets+customers,0.25,2,mut_no_group_guard,0,1,0,0,
19,fz019,rows,customers,0.25,2,post_join_filter,1,1,0,0,
19,fz019,rows,customers,0.25,2,view_barrier,1,1,0,0,
19,fz019,rows,customers,0.25,2,predicate_injection,1,1,0,0,
19,fz019,rows,customers,0.25,2,pcqv_forced,1,1,0,0,
19,fz019,rows,customers,0.25,2,pcqv,1,1,0,0,
19,fz019,rows,customers,0.25,2,oracle_order,1,1,0,0,
19,fz019,rows,customers,0.25,2,unsafe_late_aggregate,0,1,0,0,
19,fz019,rows,customers,0.25,2,mut_no_mask,0,0,180,90,
19,fz019,rows,customers,0.25,2,mut_drop_tenant,0,0,200,155,
19,fz019,rows,customers,0.25,2,mut_drop_purpose,0,1,0,0,
19,fz019,rows,customers,0.25,2,mut_drop_clearance,0,0,3,3,
19,fz019,rows,customers,0.25,2,mut_drop_region,0,1,0,0,
19,fz019,rows,customers,0.25,2,mut_drop_cross_guard,0,1,0,0,
19,fz019,rows,customers,0.25,2,mut_drop_acl,0,1,0,0,
19,fz019,rows,customers,0.25,2,mut_no_group_guard,0,1,0,0,
20,fz020,rows,customers,0.1,3,post_join_filter,1,1,0,0,
20,fz020,rows,customers,0.1,3,view_barrier,1,1,0,0,
20,fz020,rows,customers,0.1,3,predicate_injection,1,1,0,0,
20,fz020,rows,customers,0.1,3,pcqv_forced,1,1,0,0,
20,fz020,rows,customers,0.1,3,pcqv,1,1,0,0,
20,fz020,rows,customers,0.1,3,oracle_order,1,1,0,0,
20,fz020,rows,customers,0.1,3,unsafe_late_aggregate,0,1,0,0,
20,fz020,rows,customers,0.1,3,mut_no_mask,0,0,62,31,
20,fz020,rows,customers,0.1,3,mut_drop_tenant,0,0,205,187,
20,fz020,rows,customers,0.1,3,mut_drop_purpose,0,1,0,0,
20,fz020,rows,customers,0.1,3,mut_drop_clearance,0,0,1,1,
20,fz020,rows,customers,0.1,3,mut_drop_region,0,1,0,0,
20,fz020,rows,customers,0.1,3,mut_drop_cross_guard,0,1,0,0,
20,fz020,rows,customers,0.1,3,mut_drop_acl,0,1,0,0,
20,fz020,rows,customers,0.1,3,mut_no_group_guard,0,1,0,0,
21,fz021,aggregate,orders+lineitem,0.05,2,post_join_filter,1,1,0,0,
21,fz021,aggregate,orders+lineitem,0.05,2,view_barrier,1,1,0,0,
21,fz021,aggregate,orders+lineitem,0.05,2,predicate_injection,1,1,0,0,
21,fz021,aggregate,orders+lineitem,0.05,2,pcqv_forced,1,1,0,0,
21,fz021,aggregate,orders+lineitem,0.05,2,pcqv,1,1,0,0,
21,fz021,aggregate,orders+lineitem,0.05,2,oracle_order,1,1,0,0,
21,fz021,aggregate,orders+lineitem,0.05,2,unsafe_late_aggregate,0,0,38,38,
21,fz021,aggregate,orders+lineitem,0.05,2,mut_no_mask,0,1,0,0,
21,fz021,aggregate,orders+lineitem,0.05,2,mut_drop_tenant,0,0,38,38,
21,fz021,aggregate,orders+lineitem,0.05,2,mut_drop_purpose,0,1,0,0,
21,fz021,aggregate,orders+lineitem,0.05,2,mut_drop_clearance,0,1,0,0,
21,fz021,aggregate,orders+lineitem,0.05,2,mut_drop_region,0,1,0,0,
21,fz021,aggregate,orders+lineitem,0.05,2,mut_drop_cross_guard,0,1,0,0,
21,fz021,aggregate,orders+lineitem,0.05,2,mut_drop_acl,0,1,0,0,
21,fz021,aggregate,orders+lineitem,0.05,2,mut_no_group_guard,0,1,0,0,
22,fz022,aggregate,orders+lineitem+products,0.05,3,post_join_filter,1,1,0,0,
22,fz022,aggregate,orders+lineitem+products,0.05,3,view_barrier,1,1,0,0,
22,fz022,aggregate,orders+lineitem+products,0.05,3,predicate_injection,1,1,0,0,
22,fz022,aggregate,orders+lineitem+products,0.05,3,pcqv_forced,1,1,0,0,
22,fz022,aggregate,orders+lineitem+products,0.05,3,pcqv,1,1,0,0,
22,fz022,aggregate,orders+lineitem+products,0.05,3,oracle_order,1,1,0,0,
22,fz022,aggregate,orders+lineitem+products,0.05,3,unsafe_late_aggregate,0,0,24,24,
22,fz022,aggregate,orders+lineitem+products,0.05,3,mut_no_mask,0,1,0,0,
22,fz022,aggregate,orders+lineitem+products,0.05,3,mut_drop_tenant,0,0,8,8,
22,fz022,aggregate,orders+lineitem+products,0.05,3,mut_drop_purpose,0,1,0,0,
22,fz022,aggregate,orders+lineitem+products,0.05,3,mut_drop_clearance,0,0,2,2,
22,fz022,aggregate,orders+lineitem+products,0.05,3,mut_drop_region,0,1,0,0,
22,fz022,aggregate,orders+lineitem+products,0.05,3,mut_drop_cross_guard,0,1,0,0,
22,fz022,aggregate,orders+lineitem+products,0.05,3,mut_drop_acl,0,1,0,0,
22,fz022,aggregate,orders+lineitem+products,0.05,3,mut_no_group_guard,0,1,0,0,
23,fz023,aggregate,tickets+customers+orders+lineitem,0.25,2,post_join_filter,1,1,0,0,
23,fz023,aggregate,tickets+customers+orders+lineitem,0.25,2,view_barrier,1,1,0,0,
23,fz023,aggregate,tickets+customers+orders+lineitem,0.25,2,predicate_injection,1,1,0,0,
23,fz023,aggregate,tickets+customers+orders+lineitem,0.25,2,pcqv_forced,1,1,0,0,
23,fz023,aggregate,tickets+customers+orders+lineitem,0.25,2,pcqv,1,1,0,0,
23,fz023,aggregate,tickets+customers+orders+lineitem,0.25,2,oracle_order,1,1,0,0,
23,fz023,aggregate,tickets+customers+orders+lineitem,0.25,2,unsafe_late_aggregate,0,0,6,3,
23,fz023,aggregate,tickets+customers+orders+lineitem,0.25,2,mut_no_mask,0,1,0,0,
23,fz023,aggregate,tickets+customers+orders+lineitem,0.25,2,mut_drop_tenant,0,0,6,3,
