case,query,kind,tables,selectivity,complexity,method,declared_safe,equivalent,symmetric_difference_count,policy_violation_count,error
4,fz004,rows,lineitem,0.05,1,mut_no_group_guard,0,1,0,0,
5,fz005,rows,orders+customers+lineitem,0.05,3,post_join_filter,1,1,0,0,
5,fz005,rows,orders+customers+lineitem,0.05,3,view_barrier,1,1,0,0,
5,fz005,rows,orders+customers+lineitem,0.05,3,predicate_injection,1,1,0,0,
5,fz005,rows,orders+customers+lineitem,0.05,3,pcqv_forced,1,1,0,0,
5,fz005,rows,orders+customers+lineitem,0.05,3,pcqv,1,1,0,0,
5,fz005,rows,orders+customers+lineitem,0.05,3,oracle_order,1,1,0,0,
5,fz005,rows,orders+customers+lineitem,0.05,3,unsafe_late_aggregate,0,1,0,0,
5,fz005,rows,orders+customers+lineitem,0.05,3,mut_no_mask,0,1,0,0,
5,fz005,rows,orders+customers+lineitem,0.05,3,mut_drop_tenant,0,0,200,200,
5,fz005,rows,orders+customers+lineitem,0.05,3,mut_drop_purpose,0,0,7,7,
5,fz005,rows,orders+customers+lineitem,0.05,3,mut_drop_clearance,0,1,0,0,
5,fz005,rows,orders+customers+lineitem,0.05,3,mut_drop_region,0,0,27,27,
5,fz005,rows,orders+customers+lineitem,0.05,3,mut_drop_cross_guard,0,1,0,0,
5,fz005,rows,orders+customers+lineitem,0.05,3,mut_drop_acl,0,1,0,0,
5,fz005,rows,orders+customers+lineitem,0.05,3,mut_no_group_guard,0,1,0,0,
6,fz006,aggregate,tickets+customers+orders,0.1,1,post_join_filter,1,1,0,0,
6,fz006,aggregate,tickets+customers+orders,0.1,1,view_barrier,1,1,0,0,
6,fz006,aggregate,tickets+customers+orders,0.1,1,predicate_injection,1,1,0,0,
6,fz006,aggregate,tickets+customers+orders,0.1,1,pcqv_forced,1,1,0,0,
6,fz006,aggregate,tickets+customers+orders,0.1,1,pcqv,1,1,0,0,
6,fz006,aggregate,tickets+customers+orders,0.1,1,oracle_order,1,1,0,0,
6,fz006,aggregate,tickets+customers+orders,0.1,1,unsafe_late_aggregate,0,0,10,5,
6,fz006,aggregate,tickets+customers+orders,0.1,1,mut_no_mask,0,1,0,0,
6,fz006,aggregate,tickets+customers+orders,0.1,1,mut_drop_tenant,0,0,10,5,
6,fz006,aggregate,tickets+customers+orders,0.1,1,mut_drop_purpose,0,1,0,0,
6,fz006,aggregate,tickets+customers+orders,0.1,1,mut_drop_clearance,0,1,0,0,
6,fz006,aggregate,tickets+customers+orders,0.1,1,mut_drop_region,0,1,0,0,
6,fz006,aggregate,tickets+customers+orders,0.1,1,mut_drop_cross_guard,0,1,0,0,
6,fz006,aggregate,tickets+customers+orders,0.1,1,mut_drop_acl,0,1,0,0,
6,fz006,aggregate,tickets+customers+orders,0.1,1,mut_no_group_guard,0,1,0,0,
7,fz007,aggregate,tickets+customers,0.05,5,post_join_filter,1,1,0,0,
7,fz007,aggregate,tickets+customers,0.05,5,view_barrier,1,1,0,0,
7,fz007,aggregate,tickets+customers,0.05,5,predicate_injection,1,1,0,0,
7,fz007,aggregate,tickets+customers,0.05,5,pcqv_forced,1,1,0,0,
7,fz007,aggregate,tickets+customers,0.05,5,pcqv,1,1,0,0,
7,fz007,aggregate,tickets+customers,0.05,5,oracle_order,1,1,0,0,
7,fz007,aggregate,tickets+customers,0.05,5,unsafe_late_aggregate,0,0,32,25,
7,fz007,aggregate,tickets+customers,0.05,5,mut_no_mask,0,1,0,0,
7,fz007,aggregate,tickets+customers,0.05,5,mut_drop_tenant,0,0,32,25,
7,fz007,aggregate,tickets+customers,0.05,5,mut_drop_purpose,0,0,4,3,
7,fz007,aggregate,tickets+customers,0.05,5,mut_drop_clearance,0,1,0,0,
7,fz007,aggregate,tickets+customers,0.05,5,mut_drop_region,0,1,0,0,
7,fz007,aggregate,tickets+customers,0.05,5,mut_drop_cross_guard,0,1,0,0,
7,fz007,aggregate,tickets+customers,0.05,5,mut_drop_acl,0,0,28,22,
7,fz007,aggregate,tickets+customers,0.05,5,mut_no_group_guard,0,1,0,0,
8,fz008,rows,tickets+customers+orders,0.025,4,post_join_filter,1,1,0,0,
8,fz008,rows,tickets+customers+orders,0.025,4,view_barrier,1,1,0,0,
8,fz008,rows,tickets+customers+orders,0.025,4,predicate_injection,1,1,0,0,
8,fz008,rows,tickets+customers+orders,0.025,4,pcqv_forced,1,1,0,0,
8,fz008,rows,tickets+customers+orders,0.025,4,pcqv,1,1,0,0,
8,fz008,rows,tickets+customers+orders,0.025,4,oracle_order,1,1,0,0,
8,fz008,rows,tickets+customers+orders,0.025,4,unsafe_late_aggregate,0,1,0,0,
8,fz008,rows,tickets+customers+orders,0.025,4,mut_no_mask,0,1,0,0,
8,fz008,rows,tickets+customers+orders,0.025,4,mut_drop_tenant,0,0,144,144,
8,fz008,rows,tickets+customers+orders,0.025,4,mut_drop_purpose,0,1,0,0,
8,fz008,rows,tickets+customers+orders,0.025,4,mut_drop_clearance,0,1,0,0,
8,fz008,rows,tickets+customers+orders,0.025,4,mut_drop_region,0,1,0,0,
8,fz008,rows,tickets+customers+orders,0.025,4,mut_drop_cross_guard,0,1,0,0,
8,fz008,rows,tickets+customers+orders,0.025,4,mut_drop_acl,0,1,0,0,
8,fz008,rows,tickets+customers+orders,0.025,4,mut_no_group_guard,0,1,0,0,
9,fz009,aggregate,orders+customers,0.25,4,post_join_filter,1,1,0,0,
9,fz009,aggregate,orders+customers,0.25,4,view_barrier,1,1,0,0,
9,fz009,aggregate,orders+customers,0.25,4,predicate_injection,1,1,0,0,
9,fz009,aggregate,orders+customers,0.25,4,pcqv_forced,1,1,0,0,
9,fz009,aggregate,orders+customers,0.25,4,pcqv,1,1,0,0,
9,fz009,aggregate,orders+customers,0.25,4,oracle_order,1,1,0,0,
9,fz009,aggregate,orders+customers,0.25,4,unsafe_late_aggregate,0,0,6,3,
9,fz009,aggregate,orders+customers,0.25,4,mut_no_mask,0,1,0,0,
9,fz009,aggregate,orders+customers,0.25,4,mut_drop_tenant,0,0,6,3,
9,fz009,aggregate,orders+customers,0.25,4,mut_drop_purpose,0,0,6,3,
9,fz009,aggregate,orders+customers,0.25,4,mut_drop_clearance,0,1,0,0,
9,fz009,aggregate,orders+customers,0.25,4,mut_drop_region,0,1,0,0,
9,fz009,aggregate,orders+customers,0.25,4,mut_drop_cross_guard,0,1,0,0,
9,fz009,aggregate,orders+customers,0.25,4,mut_drop_acl,0,1,0,0,
9,fz009,aggregate,orders+customers,0.25,4,mut_no_group_guard,0,1,0,0,
10,fz010,aggregate,tickets+customers+orders,0.5,2,post_join_filter,1,1,0,0,
10,fz010,aggregate,tickets+customers+orders,0.5,2,view_barrier,1,1,0,0,
10,fz010,aggregate,tickets+customers+orders,0.5,2,predicate_injection,1,1,0,0,
10,fz010,aggregate,tickets+customers+orders,0.5,2,pcqv_forced,1,1,0,0,
10,fz010,aggregate,tickets+customers+orders,0.5,2,pcqv,1,1,0,0,
10,fz010,aggregate,tickets+customers+orders,0.5,2,oracle_order,1,1,0,0,
10,fz010,aggregate,tickets+customers+orders,0.5,2,unsafe_late_aggregate,0,0,14,8,
10,fz010,aggregate,tickets+customers+orders,0.5,2,mut_no_mask,0,1,0,0,
10,fz010,aggregate,tickets+customers+orders,0.5,2,mut_drop_tenant,0,0,12,6,
10,fz010,aggregate,tickets+customers+orders,0.5,2,mut_drop_purpose,0,1,0,0,
10,fz010,aggregate,tickets+customers+orders,0.5,2,mut_drop_clearance,0,0,12,6,
10,fz010,aggregate,tickets+customers+orders,0.5,2,mut_drop_region,0,0,2,2,
10,fz010,aggregate,tickets+customers+orders,0.5,2,mut_drop_cross_guard,0,1,0,0,
10,fz010,aggregate,tickets+customers+orders,0.5,2,mut_drop_acl,0,1,0,0,
10,fz010,aggregate,tickets+customers+orders,0.5,2,mut_no_group_guard,0,1,0,0,
11,fz011,rows,customers+orders+tickets+lineitem,0.5,6,post_join_filter,1,1,0,0,
11,fz011,rows,customers+orders+tickets+lineitem,0.5,6,view_barrier,1,1,0,0,
11,fz011,rows,customers+orders+tickets+lineitem,0.5,6,predicate_injection,1,1,0,0,
11,fz011,rows,customers+orders+tickets+lineitem,0.5,6,pcqv_forced,1,1,0,0,
11,fz011,rows,customers+orders+tickets+lineitem,0.5,6,pcqv,1,1,0,0,
11,fz011,rows,customers+orders+tickets+lineitem,0.5,6,oracle_order,1,1,0,0,
11,fz011,rows,customers+orders+tickets+lineitem,0.5,6,unsafe_late_aggregate,0,1,0,0,
11,fz011,rows,customers+orders+tickets+lineitem,0.5,6,mut_no_mask,0,0,400,200,
11,fz011,rows,customers+orders+tickets+lineitem,0.5,6,mut_drop_tenant,0,0,202,101,
11,fz011,rows,customers+orders+tickets+lineitem,0.5,6,mut_drop_purpose,0,0,338,169,
11,fz011,rows,customers+orders+tickets+lineitem,0.5,6,mut_drop_clearance,0,1,0,0,
11,fz011,rows,customers+orders+tickets+lineitem,0.5,6,mut_drop_region,0,1,0,0,
11,fz011,rows,customers+orders+tickets+lineitem,0.5,6,mut_drop_cross_guard,0,1,0,0,
11,fz011,rows,customers+orders+tickets+lineitem,0.5,6,mut_drop_acl,0,1,0,0,
11,fz011,rows,customers+orders+tickets+lineitem,0.5,6,mut_no_group_guard,0,1,0,0,
12,fz012,aggregate,products+lineitem,0.05,3,post_join_filter,1,1,0,0,
12,fz012,aggregate,products+lineitem,0.05,3,view_barrier,1,1,0,0,
12,fz012,aggregate,products+lineitem,0.05,3,predicate_injection,1,1,0,0,
12,fz012,aggregate,products+lineitem,0.05,3,pcqv_forced,1,1,0,0,
12,fz012,aggregate,products+lineitem,0.05,3,pcqv,1,1,0,0,
12,fz012,aggregate,products+lineitem,0.05,3,oracle_order,1,1,0,0,
12,fz012,aggregate,products+lineitem,0.05,3,unsafe_late_aggregate,0,0,6,5,
12,fz012,aggregate,products+lineitem,0.05,3,mut_no_mask,0,1,0,0,
12,fz012,aggregate,products+lineitem,0.05,3,mut_drop_tenant,0,0,3,2,
12,fz012,aggregate,products+lineitem,0.05,3,mut_drop_purpose,0,1,0,0,
12,fz012,aggregate,products+lineitem,0.05,3,mut_drop_clearance,0,0,3,3,
12,fz012,aggregate,products+lineitem,0.05,3,mut_drop_region,0,1,0,0,
12,fz012,aggregate,products+lineitem,0.05,3,mut_drop_cross_guard,0,1,0,0,
12,fz012,aggregate,products+lineitem,0.05,3,mut_drop_acl,0,1,0,0,
12,fz012,aggregate,products+lineitem,0.05,3,mut_no_group_guard,0,1,0,0,
13,fz013,aggregate,products+lineitem,0.05,1,post_join_filter,1,1,0,0,
13,fz013,aggregate,products+lineitem,0.05,1,view_barrier,1,1,0,0,
13,fz013,aggregate,products+lineitem,0.05,1,predicate_injection,1,1,0,0,
13,fz013,aggregate,products+lineitem,0.05,1,pcqv_forced,1,1,0,0,
13,fz013,aggregate,products+lineitem,0.05,1,pcqv,1,1,0,0,
13,fz013,aggregate,products+lineitem,0.05,1,oracle_order,1,1,0,0,
13,fz013,aggregate,products+lineitem,0.05,1,unsafe_late_aggregate,0,0,7,4,
13,fz013,aggregate,products+lineitem,0.05,1,mut_no_mask,0,1,0,0,
13,fz013,aggregate,products+lineitem,0.05,1,mut_drop_tenant,0,0,7,4,
13,fz013,aggregate,products+lineitem,0.05,1,mut_drop_purpose,0,1,0,0,
13,fz013,aggregate,products+lineitem,0.05,1,mut_drop_clearance,0,1,0,0,
13,fz013,aggregate,products+lineitem,0.05,1,mut_drop_region,0,1,0,0,
13,fz013,aggregate,products+lineitem,0.05,1,mut_drop_cross_guard,0,1,0,0,
13,fz013,aggregate,products+lineitem,0.05,1,mut_drop_acl,0,1,0,0,
13,fz013,aggregate,products+lineitem,0.05,1,mut_no_group_guard,0,1,0,0,
14,fz014,aggregate,lineitem+orders+customers,0.025,1,post_join_filter,1,1,0,0,
14,fz014,aggregate,lineitem+orders+customers,0.025,1,view_barrier,1,1,0,0,
14,fz014,aggregate,lineitem+orders+customers,0.025,1,predicate_injection,1,1,0,0,
14,fz014,aggregate,lineitem+orders+customers,0.025,1,pcqv_forced,1,1,0,0,
14,fz014,aggregate,lineitem+orders+customers,0.025,1,pcqv,1,1,0,0,
14,fz014,aggregate,lineitem+orders+customers,0.025,1,oracle_order,1,1,0,0,
14,fz014,aggregate,lineitem+orders+customers,0.025,1,unsafe_late_aggregate,0,0,6,3,
14,fz014,aggregate,lineitem+orders+customers,0.025,1,mut_no_mask,0,1,0,0,
14,fz014,aggregate,lineitem+orders+customers,0.025,1,mut_drop_tenant,0,0,6,3,
14,fz014,aggregate,lineitem+orders+customers,0.025,1,mut_drop_purpose,0,1,0,0,
14,fz014,aggregate,lineitem+orders+customers,0.025,1,mut_drop_clearance,0,1,0,0,
14,fz014,aggregate,lineitem+orders+customers,0.025,1,mut_drop_region,0,1,0,0,
14,fz014,aggregate,lineitem+orders+customers,0.025,1,mut_drop_cross_guard,0,1,0,0,
14,fz014,aggregate,lineitem+orders+customers,0.025,1,mut_drop_acl,0,1,0,0,
14,fz014,aggregate,lineitem+orders+customers,0.025,1,mut_no_group_guard,0,1,0,0,
15,fz015,rows,lineitem+products,0.25,3,post_join_filter,1,1,0,0,
15,fz015,rows,lineitem+products,0.25,3,view_barrier,1,1,0,0,
15,fz015,rows,lineitem+products,0.25,3,predicate_injection,1,1,0,0,
15,fz015,rows,lineitem+products,0.25,3,pcqv_forced,1,1,0,0,
15,fz015,rows,lineitem+products,0.25,3,pcqv,1,1,0,0,
15,fz015,rows,lineitem+products,0.25,3,oracle_order,1,1,0,0,
15,fz015,rows,lineitem+products,0.25,3,unsafe_late_aggregate,0,1,0,0,
15,fz015,rows,lineitem+products,0.25,3,mut_no_mask,0,1,0,0,
15,fz015,rows,lineitem+products,0.25,3,mut_drop_tenant,0,0,298,149,
15,fz015,rows,lineitem+products,0.25,3,mut_drop_purpose,0,1,0,0,
15,fz015,rows,lineitem+products,0.25,3,mut_drop_clearance,0,0,164,82,
15,fz015,rows,lineitem+products,0.25,3,mut_drop_region,0,1,0,0,
15,fz015,rows,lineitem+products,0.25,3,mut_drop_cross_guard,0,1,0,0,
15,fz015,rows,lineitem+products,0.25,3,mut_drop_acl,0,1,0,0,
15,fz015,rows,lineitem+products,0.25,3,mut_no_group_guard,0,1,0,0,
16,fz016,aggregate,orders+lineitem+products,0.05,1,post_join_filter,1,1,0,0,
16,fz016,aggregate,orders+lineitem+products,0.05,1,view_barrier,1,1,0,0,
16,fz016,aggregate,orders+lineitem+products,0.05,1,predicate_injection,1,1,0,0,
16,fz016,aggregate,orders+lineitem+products,0.05,1,pcqv_forced,1,1,0,0,
16,fz016,aggregate,orders+lineitem+products,0.05,1,pcqv,1,1,0,0,
16,fz016,aggregate,orders+lineitem+products,0.05,1,oracle_order,1,1,0,0,
16,fz016,aggregate,orders+lineitem+products,0.05,1,unsafe_late_aggregate,0,0,10,5,
16,fz016,aggregate,orders+lineitem+products,0.05,1,mut_no_mask,0,1,0,0,
16,fz016,aggregate,orders+lineitem+products,0.05,1,mut_drop_tenant,0,0,10,5,
16,fz016,aggregate,orders+lineitem+products,0.05,1,mut_drop_purpose,0,1,0,0,
16,fz016,aggregate,orders+lineitem+products,0.05,1,mut_drop_clearance,0,1,0,0,
16,fz016,aggregate,orders+lineitem+products,0.05,1,mut_drop_region,0,1,0,0,
16,fz016,aggregate,orders+lineitem+products,0.05,1,mut_drop_cross_guard,0,1,0,0,
16,fz016,aggregate,orders+lineitem+products,0.05,1,mut_drop_acl,0,1,0,0,
16,fz016,aggregate,orders+lineitem+products,0.05,1,mut_no_group_guard,0,1,0,0,
17,fz017,rows,tickets+customers,0.5,6,post_join_filter,1,1,0,0,
17,fz017,rows,tickets+customers,0.5,6,view_barrier,1,1,0,0,
17,fz017,rows,tickets+customers,0.5,6,predicate_injection,1,1,0,0,
17,fz017,rows,tickets+customers,0.5,6,pcqv_forced,1,1,0,0,
17,fz017,rows,tickets+customers,0.5,6,pcqv,1,1,0,0,
17,fz017,rows,tickets+customers,0.5,6,oracle_order,1,1,0,0,
17,fz017,rows,tickets+customers,0.5,6,unsafe_late_aggregate,0,1,0,0,
17,fz017,rows,tickets+customers,0.5,6,mut_no_mask,0,0,400,200,
17,fz017,rows,tickets+customers,0.5,6,mut_drop_tenant,0,0,198,99,
17,fz017,rows,tickets+customers,0.5,6,mut_drop_purpose,0,0,84,42,
17,fz017,rows,tickets+customers,0.5,6,mut_drop_clearance,0,0,16,8,
17,fz017,rows,tickets+customers,0.5,6,mut_drop_region,0,1,0,0,
17,fz017,rows,tickets+customers,0.5,6,mut_drop_cross_guard,0,1,0,0,
17,fz017,rows,tickets+customers,0.5,6,mut_drop_acl,0,0,110,55,
17,fz017,rows,tickets+customers,0.5,6,mut_no_group_guard,0,1,0,0,
18,fz018,rows,tickets+customers+orders,0.25,5,post_join_filter,1,1,0,0,
18,fz018,rows,tickets+customers+orders,0.25,5,view_barrier,1,1,0,0,
18,fz018,rows,tickets+customers+orders,0.25,5,predicate_injection,1,1,0,0,
18,fz018,rows,tickets+customers+orders,0.25,5,pcqv_forced,1,1,0,0,
18,fz018,rows,tickets+customers+orders,0.25,5,pcqv,1,1,0,0,
18,fz018,rows,tickets+customers+orders,0.25,5,oracle_order,1,1,0,0,
18,fz018,rows,tickets+customers+orders,0.25,5,unsafe_late_aggregate,0,1,0,0,
18,fz018,rows,tickets+customers+orders,0.25,5,mut_no_mask,0,0,100,50,
18,fz018,rows,tickets+customers+orders,0.25,5,mut_drop_tenant,0,0,216,144,
18,fz018,rows,tickets+customers+orders,0.25,5,mut_drop_purpose,0,0,242,157,
18,fz018,rows,tickets+customers+orders,0.25,5,mut_drop_clearance,0,0,7,7,
18,fz018,rows,tickets+customers+orders,0.25,5,mut_drop_region,0,1,0,0,
18,fz018,rows,tickets+customers+orders,0.25,5,mut_drop_cross_guard,0,0,5,5,
18,fz018,rows,tickets+customers+orders,0.25,5,mut_drop_acl,0,1,0,0,
18,fz018,rows,tickets+customers+orders,0.25,5,mut_no_group_guard,0,1,0,0,
19,fz019,rows,tickets+customers,0.025,6,post_join_filter,1,1,0,0,
19,fz019,rows,tickets+customers,0.025,6,view_barrier,1,1,0,0,
19,fz019,rows,tickets+customers,0.025,6,predicate_injection,1,1,0,0,
19,fz019,rows,tickets+customers,0.025,6,pcqv_forced,1,1,0,0,
19,fz019,rows,tickets+customers,0.025,6,pcqv,1,1,0,0,
19,fz019,rows,tickets+customers,0.025,6,oracle_order,1,1,0,0,
19,fz019,rows,tickets+customers,0.025,6,unsafe_late_aggregate,0,1,0,0,
19,fz019,rows,tickets+customers,0.025,6,mut_no_mask,0,1,0,0,
19,fz019,rows,tickets+customers,0.025,6,mut_drop_tenant,0,0,125,125,
19,fz019,rows,tickets+customers,0.025,6,mut_drop_purpose,0,1,0,0,
19,fz019,rows,tickets+customers,0.025,6,mut_drop_clearance,0,1,0,0,
19,fz019,rows,tickets+customers,0.025,6,mut_drop_region,0,1,0,0,
19,fz019,rows,tickets+customers,0.025,6,mut_drop_cross_guard,0,1,0,0,
19,fz019,rows,tickets+customers,0.025,6,mut_drop_acl,0,0,13,13,
19,fz019,rows,tickets+customers,0.025,6,mut_no_group_guard,0,1,0,0,
20,fz020,rows,products+lineitem,0.025,4,post_join_filter,1,1,0,0,
20,fz020,rows,products+lineitem,0.025,4,view_barrier,1,1,0,0,
20,fz020,rows,products+lineitem,0.025,4,predicate_injection,1,1,0,0,
20,fz020,rows,products+lineitem,0.025,4,pcqv_forced,1,1,0,0,
20,fz020,rows,products+lineitem,0.025,4,pcqv,1,1,0,0,
20,fz020,rows,products+lineitem,0.025,4,oracle_order,1,1,0,0,
20,fz020,rows,products+lineitem,0.025,4,unsafe_late_aggregate,0,1,0,0,
20,fz020,rows,products+lineitem,0.025,4,mut_no_mask,0,1,0,0,
20,fz020,rows,products+lineitem,0.025,4,mut_drop_tenant,0,0,261,200,
20,fz020,rows,products+lineitem,0.025,4,mut_drop_purpose,0,1,0,0,
20,fz020,rows,products+lineitem,0.025,4,mut_drop_clearance,0,0,139,139,
20,fz020,rows,products+lineitem,0.025,4,mut_drop_region,0,1,0,0,
20,fz020,rows,products+lineitem,0.025,4,mut_drop_cross_guard,0,0,1,1,
20,fz020,rows,products+lineitem,0.025,4,mut_drop_acl,0,1,0,0,
20,fz020,rows,products+lineitem,0.025,4,mut_no_group_guard,0,1,0,0,
21,fz021,aggregate,customers+tickets+orders,0.5,3,post_join_filter,1,1,0,0,
21,fz021,aggregate,customers+tickets+orders,0.5,3,view_barrier,1,1,0,0,
21,fz021,aggregate,customers+tickets+orders,0.5,3,predicate_injection,1,1,0,0,
21,fz021,aggregate,customers+tickets+orders,0.5,3,pcqv_forced,1,1,0,0,
21,fz021,aggregate,customers+tickets+orders,0.5,3,pcqv,1,1,0,0,
21,fz021,aggregate,customers+tickets+orders,0.5,3,oracle_order,1,1,0,0,
21,fz021,aggregate,customers+tickets+orders,0.5,3,unsafe_late_aggregate,0,0,24,12,
21,fz021,aggregate,customers+tickets+orders,0.5,3,mut_no_mask,0,1,0,0,
21,fz021,aggregate,customers+tickets+orders,0.5,3,mut_drop_tenant,0,0,24,12,
21,fz021,aggregate,customers+tickets+orders,0.5,3,mut_drop_purpose,0,0,24,12,
21,fz021,aggregate,customers+tickets+orders,0.5,3,mut_drop_clearance,0,0,10,5,
21,fz021,aggregate,customers+tickets+orders,0.5,3,mut_drop_region,0,1,0,0,
21,fz021,aggregate,customers+tickets+orders,0.5,3,mut_drop_cross_guard,0,1,0,0,
21,fz021,aggregate,customers+tickets+orders,0.5,3,mut_drop_acl,0,1,0,0,
21,fz021,aggregate,customers+tickets+orders,0.5,3,mut_no_group_guard,0,1,0,0,
22,fz022,aggregate,orders+lineitem,0.25,5,post_join_filter,1,1,0,0,
22,fz022,aggregate,orders+lineitem,0.25,5,view_barrier,1,1,0,0,
22,fz022,aggregate,orders+lineitem,0.25,5,predicate_injection,1,1,0,0,
22,fz022,aggregate,orders+lineitem,0.25,5,pcqv_forced,1,1,0,0,
22,fz022,aggregate,orders+lineitem,0.25,5,pcqv,1,1,0,0,
22,fz022,aggregate,orders+lineitem,0.25,5,oracle_order,1,1,0,0,
22,fz022,aggregate,orders+lineitem,0.25,5,unsafe_late_aggregate,0,0,50,40,
22,fz022,aggregate,orders+lineitem,0.25,5,mut_no_mask,0,1,0,0,
22,fz022,aggregate,orders+lineitem,0.25,5,mut_drop_tenant,0,0,29,29,
22,fz022,aggregate,orders+lineitem,0.25,5,mut_drop_purpose,0,0,20,10,
22,fz022,aggregate,orders+lineitem,0.25,5,mut_drop_clearance,0,1,0,0,
22,fz022,aggregate,orders+lineitem,0.25,5,mut_drop_region,0,1,0,0,
22,fz022,aggregate,orders+lineitem,0.25,5,mut_drop_cross_guard,0,0,20,10,
22,fz022,aggregate,orders+lineitem,0.25,5,mut_drop_acl,0,1,0,0,
22,fz022,aggregate,orders+lineitem,0.25,5,mut_no_group_guard,0,1,0,0,
